60107, 32
60358, 34
60607, 35
60857, 36
61107, 36
61357, 38
61607, 36
61857, 34
62107, 34
62360, 34
62610, 33
62860, 33
63110, 34
63360, 32
63610, 33
63860, 32
64109, 32
64359, 34
64609, 34
64859, 35
65113, 35
65362, 35
65612, 33
65862, 31
66112, 31
66362, 30
66612, 28
66861, 28
67111, 29
67361, 31
67611, 33
67861, 33
68115, 34
68365, 35
68615, 35
68864, 38
69114, 39
69364, 41
69614, 38
69864, 36
70114, 34
70364, 33
70613, 33
70867, 32
71117, 32
71367, 32
71617, 31
71867, 31
72116, 32
72366, 33
72616, 34
72866, 33
73116, 31
73366, 31
73620, 30
73869, 30
74119, 30
74369, 31
74619, 32
74869, 34
75119, 33
75368, 33
75618, 34
75868, 35
76118, 35
76372, 35
76622, 33
76872, 34
77121, 34
77371, 32
77621, 32
77871, 30
78121, 31
78371, 31
78620, 31
78870, 31
79120, 30
79374, 32
79624, 33
79874, 35
80124, 34
80374, 34
80623, 33
80873, 32
81123, 33
81373, 32
81623, 33
81873, 33
82127, 33
82376, 31
82626, 32
82876, 33
83126, 32
83376, 31
83625, 32
83875, 32
84125, 31
84375, 31
84625, 31
84879, 34
85129, 35
85379, 34
85628, 35
85878, 35
86128, 35
86378, 35
86628, 34
86878, 34
87127, 33
87377, 33
87631, 33
87881, 33
88131, 32
88381, 33
88631, 34
88880, 33
89130, 34
89380, 34
89630, 35
89880, 34
90130, 34
90380, 34
90633, 35
90883, 34
91133, 35
91383, 36
91633, 34
91883, 33
92133, 34
92382, 34
92632, 34
92882, 34
93132, 32
93386, 33
93636, 35
93885, 34
94135, 33
94385, 34
94635, 34
94885, 34
95135, 34
95385, 33
95634, 34
95884, 33
96138, 34
96388, 34
96638, 34
96888, 33
97137, 33
97387, 33
97637, 33
97887, 34
98137, 32
98386, 33
98637, 35
98886, 34
99140, 32
99390, 32
99640, 31
99890, 32
100140, 32
100389, 32
100639, 33
100889, 33
101139, 32
101389, 34
101639, 34
101893, 35
102142, 36
102392, 35
102642, 36
102892, 37
103142, 38
103391, 37
103641, 38
103891, 36
104141, 34
104391, 32
104645, 31
104895, 31
105145, 34
105394, 35
105644, 35
105894, 35
106144, 36
106394, 35
106644, 35
106893, 34
107144, 33
107397, 33
107647, 33
107897, 33
108147, 34
108397, 34
108646, 32
108896, 32
109146, 32
109396, 33
109646, 34
109896, 33
110145, 33
110399, 34
110649, 35
110899, 35
111149, 34
111399, 33
111648, 34
111898, 34
112149, 32
112398, 32
112648, 32
112898, 32
113152, 32
113402, 32
113651, 33
113901, 32
114151, 31
114401, 31
114651, 31
114901, 33
115151, 33
115400, 35
115650, 34
115904, 35
116154, 34
116404, 34
116654, 34
116903, 33
117153, 33
117403, 32
117653, 32
117903, 33
118153, 32
118403, 31
118652, 31
118906, 32
119156, 34
119406, 36
119656, 34
119906, 33
120155, 34
120405, 33
120655, 33
120905, 33
121155, 34
121405, 33
121659, 34
121908, 34
122158, 34
122408, 34
122658, 34
122908, 33
123158, 31
123408, 30
123657, 31
123907, 30
124157, 31
124411, 31
124661, 30
124911, 31
125160, 32
125411, 34
125660, 33
125910, 33
126160, 34
126410, 35
126660, 34
126910, 35
127163, 34
127413, 34
127663, 34
127913, 33
128163, 33
128413, 33
128662, 33
128912, 33
129162, 32
129412, 33
129662, 33
129912, 33
130165, 35
130416, 36
130665, 35
130915, 35
131165, 35
131415, 36
131664, 35
131914, 34
132164, 35
132414, 35
132664, 34
132918, 34
133168, 34
133417, 34
133667, 32
133917, 31
134167, 31
134417, 30
134667, 31
134917, 32
135166, 32
135416, 33
135670, 34
135920, 34
136170, 35
136420, 34
136670, 33
136920, 34
137169, 35
137419, 35
137669, 35
137919, 33
138169, 33
138419, 33
138672, 32
138922, 31
139172, 30
139422, 32
139672, 32
139922, 32
140172, 32
140421, 32
140671, 33
140921, 33
141171, 35
141425, 34
141674, 35
141925, 36
142174, 35
142424, 36
142674, 36
142924, 35
143174, 35
143424, 34
143673, 33
143923, 33
144177, 32
144427, 31
144677, 31
144927, 31
145176, 31
145426, 31
145676, 31
145926, 31
146176, 30
146426, 31
146676, 32
146930, 31
147179, 31
147429, 31
147679, 32
147929, 33
148179, 33
148428, 33
148679, 35
148928, 37
149178, 37
149428, 37
149678, 39
149932, 37
150182, 36
150431, 36
150681, 35
150931, 35
151181, 34
151431, 34
151680, 34
151930, 34
152180, 35
152430, 36
152684, 35
152934, 35
153184, 35
153433, 35
153684, 35
153933, 36
154183, 35
154433, 36
154683, 35
154933, 34
155182, 33
155437, 31
155686, 31
155936, 30
156186, 30
156436, 30
156686, 29
156935, 30
157185, 31
157435, 31
157685, 34
157935, 33
158185, 34
158438, 33
158688, 33
158938, 31
159188, 31
159438, 31
159688, 31
159938, 32
160188, 34
160437, 33
160687, 33
160937, 32
161191, 33
161441, 34
161690, 34
161940, 34
162190, 34
162440, 34
162690, 33
162940, 33
163190, 34
163439, 34
163689, 34
163943, 35
164193, 36
164443, 34
164693, 34
164943, 35
165192, 34
165442, 34
165692, 34
165942, 34
166192, 33
166442, 34
166695, 33
166945, 32
167195, 33
167445, 34
167695, 35
167945, 34
168195, 33
168444, 32
168694, 33
168944, 33
169194, 35
169444, 34
169698, 35
169948, 35
170197, 35
170447, 35
170697, 36
170947, 38
171197, 38
171447, 36
171696, 36
171946, 34
172196, 33
172450, 33
172700, 34
172950, 34
173200, 34
173449, 34
173699, 33
173949, 32
174199, 33
174449, 34
174699, 34
174949, 34
175202, 33
175452, 34
175702, 34
175952, 34
176202, 34
176452, 33
176701, 34
176951, 34
177201, 32
177451, 32
177701, 32
177951, 32
178204, 31
178454, 31
178704, 32
178954, 32
179204, 32
179454, 33
179704, 34
179953, 33
180203, 32
180453, 32
180703, 33
180957, 33
181207, 33
181457, 34
181707, 34
181956, 33
182206, 31
182456, 30
182706, 29
182956, 28
183206, 28
183455, 29
183709, 29
183959, 29
184209, 29
184459, 30
184709, 31
184959, 29
185208, 31
185458, 30
185708, 30
185958, 30
186208, 30
186462, 30
186712, 32
186961, 32
187211, 32
187461, 32
187711, 33
187961, 32
188211, 32
188460, 33
188710, 32
188960, 34
189210, 33
189464, 32
189714, 33
189964, 33
190213, 32
190463, 34
190713, 34
190963, 33
191213, 32
191463, 32
191712, 32
191962, 31
192216, 31
192466, 29
192716, 30
192966, 31
193215, 31
193465, 30
193715, 30
193965, 31
194215, 33
194465, 34
194715, 35
194968, 35
195218, 35
195468, 35
195718, 35
195968, 35
196218, 35
196468, 36
196717, 35
196967, 36
197217, 37
197467, 36
197717, 36
197971, 36
198221, 36
198470, 36
198720, 34
198970, 34
199220, 32
199470, 32
199720, 34
199969, 33
200219, 35
200469, 35
200723, 32
200973, 33
201223, 32
201473, 31
201722, 30
201972, 32
202222, 30
202472, 31
202722, 32
202971, 32
203222, 32
203475, 30
203725, 32
203975, 32
204225, 34
204475, 34
204724, 34
204974, 32
205224, 33
205474, 33
205724, 34
205974, 34
206228, 35
206478, 34
206727, 35
206977, 34
207227, 34
207477, 34
207727, 32
207977, 33
208226, 32
208476, 33
208726, 31
208976, 34
209230, 33
209480, 34
209730, 34
209979, 35
210229, 35
210479, 35
210729, 32
210979, 34
211229, 34
211478, 35
211728, 36
211982, 35
212232, 35
212482, 35
212732, 35
212981, 36
213231, 35
213481, 35
213731, 35
213981, 36
214231, 35
214481, 34
214735, 34
214984, 34
215234, 34
215484, 33
215734, 33
215984, 33
216234, 33
216483, 34
216733, 34
216983, 35
217233, 35
217483, 35
217737, 35
217987, 34
218237, 35
218486, 34
218736, 33
218986, 34
219236, 35
219486, 34
219736, 34
219985, 34
220235, 34
220489, 35
220739, 34
220989, 34
221239, 34
221489, 34
221738, 35
221988, 37
222238, 36
222488, 35
222738, 36
222988, 34
223241, 35
223491, 35
223741, 35
223991, 36
224241, 36
224491, 36
224741, 36
224990, 35
225240, 35
225490, 33
225740, 34
225994, 34
226244, 35
226493, 35
226743, 35
226993, 36
227243, 35
227493, 35
227743, 35
227992, 35
228243, 35
228492, 36
228742, 35
228996, 34
229246, 33
229496, 34
229745, 34
229995, 35
230245, 34
230495, 35
230745, 36
230995, 35
231245, 36
231494, 36
231748, 35
231998, 35
232248, 34
232498, 34
232748, 34
232998, 34
233248, 33
233497, 32
233747, 30
233997, 30
234247, 30
234501, 29
234751, 29
235000, 30
235250, 30
235500, 30
235750, 31
236000, 31
236249, 30
236499, 32
236749, 34
236999, 34
237249, 35
237503, 39
237753, 40
238003, 37
238252, 37
238502, 37
238752, 36
239002, 37
239252, 35
239502, 36
239752, 37
240001, 37
240255, 36
240505, 35
240755, 34
241005, 33
241255, 32
241504, 32
241754, 32
242004, 31
242254, 31
242504, 31
242754, 33
243008, 32
243257, 33
243507, 32
243757, 33
244007, 33
244257, 32
244507, 33
244757, 32
245006, 33
245256, 33
245506, 32
245760, 34
246010, 33
246260, 35
246509, 35
246759, 35
247009, 34
247259, 34
247509, 34
247759, 34
248009, 35
248258, 35
248508, 35
248762, 33
249012, 33
249262, 33
249512, 33
249761, 32
250011, 33
250261, 32
250511, 33
250761, 34
251011, 35
251260, 36
251514, 37
251764, 36
252014, 36
252265, 37
252514, 36
252763, 36
253013, 35
253263, 34
253513, 32
253763, 32
254013, 30
254267, 31
254517, 31
254766, 30
255016, 30
255266, 32
255516, 34
255766, 34
256016, 34
256265, 33
256515, 31
256765, 32
257015, 32
257269, 32
257519, 31
257768, 32
258018, 33
258268, 32
258518, 31
258768, 32
259018, 32
259268, 31
259517, 33
259767, 34
260022, 32
260271, 33
260521, 33
260771, 32
261021, 33
261271, 33
261520, 33
261770, 34
262020, 34
262270, 34
262520, 34
262774, 34
263023, 33
263273, 34
263523, 34
263773, 33
264023, 33
264273, 32
264522, 34
264772, 34
265022, 33
265272, 34
265526, 34
265776, 35
266026, 33
266276, 32
266526, 32
266775, 32
267025, 32
267275, 33
267525, 34
267774, 34
268024, 33
268274, 34
268528, 34
268778, 33
269028, 34
269278, 34
269527, 34
269777, 35
270027, 35
270277, 36
270527, 37
270777, 36
271026, 37
271281, 36
271531, 35
271780, 36
272030, 34
272280, 35
272530, 35
272780, 35
273029, 36
273279, 36
273532, 35
273779, 33
274033, 35
274283, 34
274533, 33
274782, 34
275032, 34
275282, 34
275532, 33
275782, 33
276032, 35
276282, 34
276531, 34
276785, 35
277035, 36
277285, 35
277535, 34
277785, 36
278035, 34
278284, 35
278534, 35
278784, 34
279034, 33
279284, 32
279534, 31
279787, 31
280037, 30
280287, 32
280537, 33
280787, 34
281037, 34
281287, 33
281536, 35
281786, 34
282036, 32
282286, 33
282540, 32
282790, 33
283039, 33
283289, 34
283539, 34
283789, 34
284039, 33
284289, 33
284539, 33
284788, 32
285038, 34
285292, 32
285542, 32
285792, 33
286042, 33
286291, 32
286541, 32
286791, 32
287041, 32
287291, 33
287541, 33
287791, 33
288040, 33
288294, 33
288544, 33
288794, 31
289044, 31
289294, 30
289544, 30
289793, 31
290043, 32
290293, 32
290543, 33
290793, 32
291046, 33
291296, 34
291546, 35
291796, 36
292046, 34
292296, 35
292546, 35
292796, 34
293045, 33
293295, 31
293545, 31
293799, 30
294049, 32
294299, 34
294549, 35
294798, 36
295048, 35
295298, 36
295548, 35
295798, 34
296048, 33
296297, 33
296551, 33
296801, 31
297051, 31
297301, 32
297551, 33
297801, 33
298050, 33
298300, 32
298550, 33
298800, 32
299050, 35
299300, 33
299553, 34
299803, 33
300053, 31
300303, 33
300553, 33
300803, 33
301052, 32
301302, 33
301552, 33
301802, 34
302052, 35
302306, 34
302556, 33
302805, 32
303055, 35
303305, 34
303555, 34
303805, 32
304055, 33
304305, 32
304554, 34
304804, 34
305058, 34
305308, 33
305558, 34
305808, 34
306058, 34
306307, 35
306557, 34
306807, 35
307057, 36
307307, 35
307557, 36
307806, 34
308060, 34
308310, 33
308560, 33
308810, 32
309060, 31
309310, 32
309559, 34
309809, 34
310059, 35
310309, 35
310559, 36
310813, 37
311063, 36
311312, 34
311562, 34
311812, 33
312062, 32
312312, 31
312562, 33
312811, 32
313061, 32
313311, 32
313565, 33
313815, 32
314065, 33
314315, 35
314564, 34
314814, 34
315064, 34
315314, 33
315564, 33
315814, 32
316063, 32
316317, 31
316567, 32
316817, 31
317067, 31
317317, 31
317567, 31
317816, 32
318066, 33
318316, 34
318566, 36
318816, 36
319066, 35
319320, 32
319569, 31
319819, 31
320069, 32
320319, 33
320569, 32
320819, 32
321069, 33
321318, 34
321568, 33
321818, 32
322072, 32
322322, 33
322572, 33
322821, 34
323071, 34
323321, 33
323571, 34
323821, 34
324071, 34
324320, 35
324570, 34
324824, 34
325074, 33
325324, 34
325574, 34
325824, 34
326073, 34
326323, 36
326573, 34
326823, 35
327073, 34
327323, 34
327572, 33
327826, 32
328076, 31
328326, 32
328576, 32
328826, 32
329076, 32
329326, 31
329575, 32
329825, 32
330075, 31
330325, 30
330579, 32
330829, 32
331078, 33
331328, 33
331578, 32
331828, 31
332078, 31
332328, 30
332578, 31
332827, 30
333077, 31
333331, 31
333581, 31
333831, 31
334081, 31
334331, 32
334580, 32
334830, 32
335080, 34
335330, 34
335580, 34
335830, 34
336083, 34
336333, 34
336583, 35
336833, 35
337083, 34
337333, 33
337583, 32
337832, 32
338082, 32
338332, 33
338582, 33
338832, 34
339086, 33
339335, 33
339585, 33
339835, 33
340085, 33
340335, 33
340585, 35
340835, 36
341085, 36
341334, 36
341584, 37
341838, 35
342088, 36
342338, 34
342588, 33
342837, 34
343087, 34
343337, 33
343587, 34
343837, 34
344087, 32
344336, 32
344590, 31
344840, 31
345090, 31
345340, 31
345590, 30
345840, 29
346089, 31
346339, 31
346589, 33
346839, 34
347089, 36
347339, 36
347592, 35
347842, 36
348092, 35
348342, 35
348592, 34
348842, 34
349091, 35
349341, 36
349591, 35
349841, 35
350091, 35
350345, 35
350595, 35
350845, 35
351094, 36
351344, 35
351594, 35
351844, 35
352094, 34
352344, 34
352593, 36
352843, 37
353097, 36
353347, 36
353597, 35
353847, 34
354097, 36
354346, 34
354596, 35
354846, 35
355096, 35
355346, 35
355596, 34
355850, 34
356100, 36
356349, 35
356599, 35
356849, 36
357099, 35
357349, 35
357598, 34
357848, 33
358098, 33
358348, 34
358598, 34
358852, 35
359102, 35
359351, 35
359601, 36
359851, 34
360101, 33
360351, 33
360601, 32
360851, 33
361100, 32
361350, 32
361604, 33
361854, 33
362104, 33
362354, 33
362603, 34
362853, 33
363103, 32
363353, 33
363603, 32
363853, 32
364103, 32
364357, 33
364606, 33
364856, 33
365106, 34
365356, 34
365606, 35
365856, 34
366105, 34
366355, 34
366605, 34
366855, 32
367105, 32
367359, 33
367609, 34
367858, 35
368108, 34
368358, 34
368608, 32
368858, 32
369108, 32
369357, 31
369607, 32
369857, 31
370111, 33
370361, 32
370611, 32
370861, 33
371110, 35
371360, 33
371610, 33
371860, 33
372110, 34
372360, 33
372609, 34
372863, 34
373113, 34
373363, 35
373613, 35
373863, 34
374113, 34
374362, 33
374612, 32
374862, 31
375112, 32
375362, 30
375616, 30
375866, 30
376115, 30
376365, 32
376615, 33
376865, 34
377115, 33
377365, 35
377615, 36
377864, 36
378114, 38
378364, 36
378618, 36
378868, 36
379118, 35
379367, 34
379617, 35
379867, 35
380117, 34
380367, 34
380617, 35
380867, 34
381116, 34
381370, 35
381620, 34
381870, 35
382120, 34
382370, 34
382619, 34
382869, 34
383119, 34
383369, 35
383619, 36
383869, 35
384123, 35
384372, 34
384622, 35
384872, 34
385122, 33
385372, 32
385622, 32
385872, 32
386121, 31
386371, 32
386621, 31
386871, 31
387125, 32
387375, 34
387624, 33
387874, 32
388124, 33
388374, 34
388624, 33
388874, 32
389123, 33
389373, 32
389623, 32
389877, 33
390127, 32
390377, 32
390627, 32
390877, 32
391126, 32
391376, 34
391626, 34
391876, 34
392126, 33
392376, 32
392629, 32
392879, 33
393129, 32
393379, 32
393629, 32
393879, 33
394128, 34
394378, 35
394628, 35
394878, 34
395128, 36
395382, 34
395632, 33
395881, 34
396131, 35
396381, 34
396631, 34
396881, 34
397131, 35
397380, 35
397630, 33
397880, 33
398130, 32
398384, 32
398634, 34
398884, 33
399134, 33
399384, 32
399633, 33
399883, 34
400133, 34
400383, 33
400633, 33
400883, 34
401136, 35
401386, 34
401636, 35
401886, 34
402136, 34
402385, 32
402635, 34
402885, 33
403135, 33
403385, 34
403635, 33
403889, 34
404139, 35
404388, 35
404638, 35
404888, 33
405138, 33
405388, 32
405638, 31
405888, 32
406137, 32
406387, 31
406637, 32
406891, 33
407141, 34
407391, 36
407640, 35
407890, 34
408140, 33
408390, 32
408640, 33
408890, 33
409140, 34
409389, 35
409643, 35
409893, 34
410143, 33
410393, 32
410643, 31
410892, 30
411142, 31
411392, 31
411642, 33
411892, 34
412142, 34
412395, 33
412645, 34
412895, 35
413145, 36
413395, 35
413645, 33
413895, 32
414144, 34
414394, 38
414644, 37
414894, 36
415148, 36
415398, 35
415647, 34
415897, 34
416147, 32
416397, 33
416647, 35
416897, 35
417147, 37
417397, 38
417646, 37
417896, 37
418150, 39
418400, 38
418650, 39
418900, 37
419149, 37
419399, 37
419649, 36
419899, 35
420149, 33
420399, 32
420649, 32
420902, 32
421152, 34
421402, 33
421652, 34
421902, 36
422152, 34
422401, 34
422651, 34
422901, 33
423151, 34
423401, 35
423655, 34
423905, 33
424154, 34
424404, 35
424654, 34
424904, 34
425154, 33
425404, 32
425654, 31
425903, 32
426153, 32
426403, 32
426657, 33
426907, 32
427157, 32
427407, 30
427656, 30
427906, 32
428156, 33
428406, 32
428656, 32
428906, 33
429155, 32
429409, 31
429659, 32
429909, 32
430159, 32
430409, 32
430658, 32
430908, 32
431158, 32
431408, 33
431658, 34
431908, 33
432162, 33
432412, 34
432661, 33
432911, 33
433161, 33
433411, 32
433661, 32
433911, 33
434160, 34
434410, 33
434660, 32
434914, 32
435164, 33
435414, 32
435663, 33
435913, 31
436163, 30
436413, 31
436663, 33
436913, 32
437163, 31
437412, 32
437662, 32
437916, 33
438166, 32
438416, 32
438666, 33
438916, 32
439165, 34
439415, 33
439665, 34
439915, 32
440165, 32
440415, 34
440669, 34
440918, 34
441168, 34
441418, 33
441668, 34
441918, 35
442168, 35
442417, 35
442667, 35
442917, 34
443167, 33
443421, 33
443671, 34
443921, 35
444170, 35
444420, 35
444670, 36
444920, 35
445170, 33
445420, 34
445670, 34
445919, 34
446173, 35
446423, 34
446673, 34
446923, 34
447173, 34
447423, 35
447672, 33
447922, 33
448172, 33
448422, 33
448672, 33
448922, 34
449175, 34
449425, 34
449675, 34
449925, 35
450175, 34
450425, 34
450675, 34
450924, 34
451174, 36
451424, 36
451674, 35
451928, 35
452178, 33
452427, 33
452677, 34
452927, 34
453177, 35
453427, 34
453677, 33
453926, 34
454176, 34
454426, 35
454680, 36
454930, 35
455180, 35
455430, 35
455679, 34
455929, 34
456179, 35
456429, 35
456679, 36
456929, 35
457179, 36
457428, 34
457682, 34
457932, 34
458182, 35
458432, 34
458682, 34
458932, 34
459181, 35
459431, 34
459681, 34
459931, 34
460181, 33
460435, 33
460685, 34
460934, 33
461184, 33
461434, 34
461684, 33
461934, 34
462184, 35
462433, 35
462683, 34
462933, 35
463187, 34
463437, 33
463687, 34
463937, 35
464186, 37
464436, 36
464686, 35
464936, 35
465186, 35
465435, 35
465686, 34
465939, 34
466189, 34
466439, 35
466689, 34
466939, 33
467189, 32
467438, 32
467688, 33
467938, 33
468188, 33
468438, 32
468688, 33
468942, 34
469191, 34
469441, 34
469691, 34
469941, 35
470191, 35
470441, 35
470691, 36
470940, 34
471190, 35
471440, 35
471694, 35
471944, 35
472193, 35
472444, 36
472693, 36
472943, 36
473193, 36
473443, 36
473693, 35
473943, 34
474192, 34
474446, 34
474696, 34
474946, 35
475196, 34
475445, 34
475695, 35
475945, 35
476195, 34
476445, 34
476695, 34
476945, 34
477195, 35
477448, 34
477698, 34
477948, 31
478198, 33
478448, 31
478698, 31
478948, 32
479197, 31
479447, 31
479697, 31
479947, 32
480201, 33
480451, 33
480701, 32
480950, 32
481200, 31
481450, 31
481700, 33
481949, 32
482200, 33
482449, 33
482699, 33
482953, 32
483203, 33
483453, 34
483703, 35
483952, 35
484202, 34
484452, 34
484702, 35
484952, 35
485202, 34
485451, 33
485706, 33
485955, 34
486205, 33
486455, 34
486705, 34
486955, 34
487205, 34
487454, 32
487704, 33
487954, 33
488204, 33
488454, 33
488708, 34
488958, 34
489207, 33
489457, 34
489707, 34
489957, 33
490207, 34
490457, 33
490706, 34
490956, 33
491206, 35
491460, 35
491710, 34
491960, 35
492209, 33
492459, 34
492709, 33
492959, 34
493209, 34
493459, 31
493709, 33
493958, 34
494212, 34
494462, 34
494712, 35
494962, 34
495212, 35
495461, 35
495711, 35
495961, 35
496211, 36
496461, 35
496711, 34
496965, 35
497215, 34
497464, 34
497714, 34
497964, 33
498214, 35
498464, 35
498714, 33
498963, 36
499213, 34
499463, 33
499713, 33
499967, 34
500217, 33
500467, 33
500717, 35
500966, 34
501216, 34
501466, 34
501716, 35
501966, 33
502216, 34
502465, 35
502719, 35
502969, 35
503219, 34
503469, 34
503719, 33
503968, 34
504218, 34
504468, 34
504718, 33
504968, 35
505218, 34
505471, 34
505721, 33
505971, 34
506221, 33
506471, 33
506721, 34
506971, 34
507221, 33
507470, 34
507720, 34
507970, 35
508220, 34
508474, 33
508724, 34
508973, 35
509223, 34
509473, 35
509723, 34
509973, 34
510223, 35
510473, 35
510722, 34
510972, 34
511226, 35
511476, 35
511726, 34
511976, 35
512226, 34
512475, 33
512725, 34
512975, 33
513225, 35
513475, 35
513725, 35
513979, 34
514228, 34
514478, 33
514728, 34
514978, 34
515228, 33
515478, 33
515727, 34
515977, 33
516227, 33
516477, 34
516731, 34
516981, 33
517230, 34
517480, 32
517730, 33
517980, 34
518230, 34
518480, 34
518730, 34
518979, 33
519229, 32
519479, 34
519733, 34
519983, 33
520233, 33
520482, 33
520732, 34
520982, 35
521232, 35
521482, 35
521732, 34
521982, 34
522231, 33
522485, 34
522735, 34
522985, 33
523235, 35
523485, 34
523735, 35
523984, 35
524234, 35
524484, 35
524734, 35
524984, 34
525238, 33
525488, 35
525737, 34
525987, 34
526237, 34
526487, 35
526737, 34
526987, 34
527236, 35
527486, 34
527736, 34
527990, 34
528240, 34
528490, 36
528740, 36
528990, 36
529239, 34
529489, 35
529739, 34
529989, 35
530239, 34
530489, 33
530738, 33
530992, 35
531242, 32
531492, 33
531742, 32
531992, 31
532242, 33
532491, 34
532741, 34
532991, 34
533241, 35
533491, 35
533745, 36
533994, 35
534244, 35
534494, 36
534744, 35
534994, 35
535244, 35
535494, 34
535743, 34
535993, 35
536243, 34
536497, 34
536747, 35
536997, 36
537247, 34
537496, 34
537746, 34
537996, 34
538246, 33
538496, 34
538746, 34
538995, 35
539245, 34
539499, 33
539749, 33
539999, 33
540249, 34
540499, 35
540748, 35
540998, 34
541248, 35
541498, 35
541748, 34
541998, 35
542252, 34
542501, 33
542751, 33
543001, 32
543251, 32
543501, 33
543751, 34
544000, 35
544250, 33
544500, 33
544750, 34
545004, 35
545254, 34
545503, 33
545753, 34
546003, 32
546253, 32
546503, 32
546753, 32
547003, 32
547253, 33
547502, 32
547756, 32
548006, 32
548256, 32
548506, 32
548756, 33
549005, 34
549255, 34
549505, 33
549755, 34
550005, 34
550255, 34
550505, 35
550758, 36
551008, 36
551258, 34
551508, 34
551758, 34
552008, 36
552258, 36
552507, 35
552757, 35
553007, 35
553257, 35
553511, 34
553761, 34
554010, 35
554260, 34
554510, 33
554760, 33
555010, 34
555260, 35
555510, 35
555759, 35
556009, 35
556263, 33
556513, 36
556763, 36
557013, 35
557262, 36
557512, 35
557762, 35
558012, 36
558262, 35
558512, 35
558762, 35
559015, 35
559265, 34
559515, 34
559765, 35
560015, 35
560265, 34
560514, 35
560764, 33
561014, 33
561264, 34
561514, 33
561764, 33
562018, 34
562267, 34
562517, 34
562767, 33
563017, 33
563267, 34
563517, 33
563767, 35
564017, 34
564266, 35
564516, 35
564770, 35
565020, 35
565270, 35
565520, 34
565769, 33
566019, 32
566269, 33
566519, 32
566769, 34
567019, 33
567268, 33
567522, 33
567772, 33
568022, 35
568272, 34
568522, 34
568772, 34
569021, 33
569271, 34
569521, 33
569771, 34
570021, 34
570271, 35
570524, 33
570774, 34
571024, 33
571274, 34
571524, 33
571774, 33
572024, 31
572273, 32
572523, 32
572773, 32
573023, 32
573277, 32
573527, 33
573776, 32
574026, 32
574276, 33
574526, 33
574776, 32
575026, 31
575276, 32
575525, 32
575775, 34
576029, 34
576279, 34
576529, 35
576779, 34
577029, 34
577278, 33
577528, 33
577778, 33
578028, 32
578278, 31
578528, 33
578782, 33
579031, 33
579281, 35
579531, 34
579781, 33
580031, 34
580281, 34
580531, 35
580780, 33
581030, 34
581280, 34
581530, 33
581784, 33
582033, 33
582283, 33
582533, 33
582783, 31
583033, 33
583283, 33
583533, 34
583782, 32
584032, 33
584282, 33
584536, 34
584786, 33
585036, 34
